#REFERENCE 3 342.1832200 -44.5308890
81   80.62  -51.46   0.51   0.46  -1.460    0.10   0.046   2.255   95.1 0.347  22.27 171 170
81   38.45  -20.38   0.49   0.46  63.580    0.07   0.046   2.249   94.9 0.347  22.27 172 171
81    5.73  -66.39   0.60   0.45  57.400    0.28   0.045   2.225   94.5 0.347  22.30 173 172
81  -49.40   66.26   0.50   0.45 -50.140    0.10   0.045   2.215   94.2 0.347  22.31 174 173
81   -8.77   -0.71   0.63   0.45  81.990    0.32   0.045   2.214   94.2 0.347  22.31 175 174
81   22.55  -55.21   0.98   0.45  -4.450    0.66   0.045   2.200   93.9 0.347  22.32 176 175
81    5.71 -130.57   0.52   0.45   6.090    0.16   0.045   2.198   93.9 0.347  22.32 177 176
81   78.18  -84.39   0.58   0.45  39.490    0.25   0.044   2.190   93.7 0.347  22.33 178 177
81  -54.54    7.09   0.52   0.44 -15.570    0.16   0.044   2.176   93.4 0.347  22.34 179 178
81  -14.15  -48.69   0.53   0.44 -68.670    0.18   0.044   2.163   93.1 0.347  22.36 180 179
81  -55.06  -17.37   0.49   0.44 -52.070    0.10   0.044   2.162   93.1 0.347  22.36 181 180
81    5.47    6.07   0.68   0.44  73.280    0.42   0.044   2.152   92.9 0.347  22.37 182 181
81  -26.88   44.52   0.50   0.43  61.580    0.14   0.043   2.138   92.6 0.347  22.38 183 182
81   44.58   10.75   0.55   0.43 -14.120    0.24   0.043   2.130   92.4 0.347  22.39 184 183
81   -9.33  -10.83   0.48   0.43 -71.010    0.10   0.043   2.127   92.3 0.347  22.39 185 184
81   52.59  -26.18   0.63   0.43  23.700    0.36   0.043   2.107   91.9 0.347  22.41 186 185
81  115.63    1.29   0.59   0.42  77.290    0.33   0.042   2.075   91.2 0.347  22.45 187 186
81   29.84  -31.04   0.79   0.42 -37.980    0.55   0.042   2.072   91.1 0.347  22.45 188 187
81   -0.91  111.68   0.46   0.42  54.220    0.10   0.042   2.053   90.7 0.347  22.47 189 188
81  -77.36   40.58   0.56   0.42 -47.760    0.28   0.042   2.052   90.7 0.347  22.47 190 189
81  -67.59   43.28   0.45   0.42 -54.770    0.08   0.042   2.050   90.7 0.347  22.47 191 190
81   17.85   65.46   0.52   0.42 -44.930    0.22   0.041   2.044   90.5 0.347  22.48 192 191
81  -51.64  -51.88   0.80   0.41  29.250    0.58   0.041   2.038   90.4 0.347  22.49 193 192
81  -66.53   62.44   0.53   0.41  -3.900    0.24   0.041   2.034   90.3 0.347  22.49 194 193
81  123.94  -80.98   0.75   0.41  61.910    0.54   0.041   2.024   90.1 0.347  22.50 195 194
81   -6.41   17.55   0.54   0.41   4.450    0.27   0.041   2.019   90.0 0.347  22.51 196 195
81  -12.56   -6.91   0.42   0.41   4.170    0.03   0.041   2.014   89.9 0.347  22.51 197 196
81  -43.53   13.18   0.68   0.41 -56.380    0.47   0.041   2.011   89.8 0.347  22.52 198 197
81  -44.63  -81.64   1.53   0.41 -70.660    0.87   0.040   1.995   89.4 0.347  22.53 199 198
81  -53.67  -22.22   0.44   0.40 -58.730    0.08   0.040   1.975   89.0 0.347  22.55 200 199
81   40.27 -103.64   1.29   0.40  22.210    0.82   0.040   1.972   88.9 0.347  22.56 201 200
81    8.96   62.00   0.43   0.40 -77.120    0.07   0.039   1.945   88.3 0.347  22.59 202 201
81   49.98    9.25   0.89   0.39  59.880    0.68   0.039   1.926   87.9 0.347  22.61 203 202
81   -5.97   -8.30   0.42   0.39  26.950    0.07   0.039   1.915   87.6 0.347  22.62 204 203
81    0.02  -46.61   0.67   0.39 -50.950    0.50   0.039   1.903   87.3 0.347  22.64 205 204
81  -14.88   41.94   0.85   0.39  -0.550    0.66   0.039   1.899   87.2 0.347  22.64 206 205
81  -31.38   -5.68   0.43   0.38  58.260    0.12   0.038   1.875   86.7 0.347  22.67 207 206
81  -38.51   12.49   0.42   0.38 -14.610    0.09   0.038   1.873   86.7 0.347  22.67 208 207
81   99.72   35.89   0.46   0.38  40.740    0.20   0.038   1.864   86.4 0.347  22.68 209 208
81  100.66  -37.09   0.66   0.37 -40.300    0.51   0.037   1.840   85.9 0.347  22.71 210 209
81  -55.63  -94.08   0.39   0.37  20.190    0.06   0.037   1.809   85.2 0.347  22.75 211 210
81   -5.46   64.95   0.40   0.37  53.450    0.08   0.036   1.796   84.9 0.347  22.76 212 211
81   84.81  -45.86   0.43   0.36  -3.870    0.16   0.036   1.793   84.8 0.347  22.77 213 212
81  -88.45  -35.35   0.57   0.36 -31.820    0.43   0.036   1.789   84.7 0.347  22.77 214 213
81  -47.57 -116.64   0.54   0.36 -86.550    0.37   0.036   1.787   84.6 0.347  22.77 215 214
81   93.48  -70.29   0.41   0.36 -65.270    0.13   0.036   1.785   84.6 0.347  22.77 216 215
81   28.39  -60.09   0.92   0.36  -3.680    0.73   0.036   1.783   84.6 0.347  22.78 217 216
81    7.33   65.75   0.47   0.36  65.030    0.27   0.036   1.762   84.1 0.347  22.80 218 217
